rho_pt,rho_ft,omega,c_pt,lambda_pt,gamma_reinit,seed,ft_teacher_norm,alpha,mse_best,active_best,mse_fwd,mse_bwd,diff_db,fp_residual,mse_se,mse_rel_se,mse_se_db,reliability_score_db,rho_pt_emp,rho_ft_emp
0.1,0.9,0.0,0.001,0.0,0.0,0,unit_total_var,0.01,1.1181996963011498,0.9996625,1.1181996963011498,1.1181996967391412,1.701102703144386e-09,7.566010964410452e-07,0.005638558143089986,0.005042532350653965,0.021899439747076498,0.2940885352665269,0.0987125,0.9012875
0.1,0.9,0.0,0.001,0.0,0.0,0,unit_total_var,0.016202531645569618,1.1998610692493743,0.9997125,1.1998610849268467,1.1998610692493743,5.674523406717924e-08,9.279916355353636e-07,0.0075699109183984346,0.006308989525874128,0.027399593374725462,0.2940885352665269,0.0987125,0.9012875
0.1,0.9,0.0,0.001,0.0,0.0,0,unit_total_var,0.02240506329113924,1.2879895198866549,0.9997625,1.2879895215713195,1.2879895198866549,5.6804851933378594e-09,8.17539060449235e-07,0.009816024455431876,0.0076211990112277465,0.03309844676062729,0.2940885352665269,0.0987125,0.9012875
0.1,0.9,0.0,0.001,0.0,0.0,0,unit_total_var,0.028607594936708863,1.3774634964512926,0.9997,1.3774634964512926,1.377463505816144,2.9526032951920914e-08,8.092235077583609e-07,0.012053086374293372,0.008750203838682684,0.03800165242668541,0.2940885352665269,0.0987125,0.9012875
0.1,0.9,0.0,0.001,0.0,0.0,0,unit_total_var,0.03481012658227848,1.4590245940215516,0.9998,1.4590245940215516,1.4590246115313878,5.211992482045957e-08,8.835148079811006e-07,0.013996677204240941,0.009593174276563423,0.04166262652247714,0.2940885352665269,0.0987125,0.9012875
0.1,0.9,0.0,0.001,0.0,0.0,0,unit_total_var,0.0410126582278481,1.5224133162266782,0.9997875,1.5224133162266782,1.5224133225667005,1.808600047503717e-08,8.331504588454662e-07,0.015399732891798553,0.010115343006830105,0.043930376504249614,0.2940885352665269,0.0987125,0.9012875
0.1,0.9,0.0,0.001,0.0,0.0,0,unit_total_var,0.047215189873417725,1.5633293698159483,0.99975,1.5633295052030831,1.5633293698159483,3.761068159136015e-07,6.555494573845522e-07,0.016193149141055758,0.01035811739592802,0.04498473227957619,0.2940885352665269,0.0987125,0.9012875
0.1,0.9,0.0,0.001,0.0,0.0,0,unit_total_var,0.05341772151898734,1.584539781636768,0.999825,1.5845398049193675,1.584539781636768,6.381350958761799e-08,8.005533835842015e-07,0.016482719036818267,0.010402212192989096,0.04517623355001888,0.2940885352665269,0.0987125,0.9012875
0.1,0.9,0.0,0.001,0.0,0.0,0,unit_total_var,0.05962025316455696,1.5914329158124418,0.9998125,1.5914329158124418,1.5914329495550923,9.208208950894914e-08,8.135898532657393e-07,0.01642564004603068,0.010321289626993314,0.04482479131128468,0.2940885352665269,0.0987125,0.9012875
0.1,0.9,0.0,0.001,0.0,0.0,0,unit_total_var,0.06582278481012659,1.5888396727667036,0.9998625,1.588839690277681,1.5888396727667036,4.786461982320134e-08,8.993442506266546e-07,0.016154563158349948,0.010167522523036843,0.044156989263819287,0.2940885352665269,0.0987125,0.9012875
