timestamp,seed,active_dim_1,active_dim_2,model_scaling,scaling,n_train1,n_train2,lr,threshold,epochs,overlap,linear_readout,one_task,load_model,init_method,lmda,c,final_train_loss,final_val_loss,final_epoch,save_path
2025-10-09 12:26:40,0,40,5,0.001,0.001,1024,16,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.960871016900796e-11,1.0403388738632202,913,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=16--overlap_bool=no--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 12:27:25,0,40,5,0.001,0.001,1024,32,0.1,1e-10,100000,5,False,True,True,simple,0.0,1e-05,1.1792404552846136e-10,0.0009946783538907766,99999,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 12:27:37,0,40,5,0.001,0.001,1024,32,0.1,1e-10,100000,5,False,True,False,simple,0.0,1e-05,9.996319050298297e-11,0.9907373785972595,1777,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 12:28:20,0,40,5,0.001,0.001,1024,32,0.1,1e-10,100000,5,False,True,True,simple,0.0,1e-05,1.1792404552846136e-10,0.0009946783538907766,99999,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 12:28:46,0,40,5,0.001,0.001,1024,32,0.1,1e-10,100000,5,False,True,False,simple,0.0,1e-05,9.931940686547236e-11,0.99469393491745,1952,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 12:29:12,0,40,5,0.001,0.001,1024,32,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.989768040563618e-11,0.6563860774040222,6708,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=32--overlap_bool=no--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 12:29:30,0,40,5,0.001,0.001,1024,32,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.939557510385555e-11,0.6716625094413757,1892,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=32--overlap_bool=no--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 12:29:56,0,40,5,0.001,0.001,1024,32,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.989768040563618e-11,0.6563860774040222,6708,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=32--overlap_bool=no--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 12:30:18,0,40,5,0.001,0.001,1024,32,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.97844099015488e-11,0.6704356670379639,2150,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=32--overlap_bool=no--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 12:31:08,0,40,5,0.001,0.001,1024,64,0.1,1e-10,100000,5,False,True,True,simple,0.0,1e-05,1.7335974877852323e-09,2.8516167205339116e-09,99999,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
